Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778863516,135,,Aggregated,90.000000,0.000000,200,470,620,720,1000,1300,2000,2700,4100,4300,4300,12689,0,200.0,430.321173761684,66.75021900002776,4289.742433000129,13.0
1778863517,134,,Aggregated,88.000000,0.000000,200,470,620,710,1000,1300,2000,2700,4100,4300,4300,12767,0,200.0,431.3183370950895,66.75021900002776,4289.742433000129,13.0
1778863518,133,,Aggregated,84.300000,0.000000,210,480,630,720,1000,1300,2000,2700,4100,4300,4300,12837,0,210.0,432.9799905299531,66.75021900002776,4289.742433000129,13.0
1778863519,133,,Aggregated,83.100000,0.000000,210,490,640,730,1000,1300,2000,2700,4100,4300,4300,12921,0,210.0,435.67158629935835,66.75021900002776,4289.742433000129,13.0
1778863520,132,,Aggregated,80.000000,0.000000,210,490,630,730,1000,1300,2000,2700,4100,4300,4300,13015,0,210.0,436.16301467914013,66.75021900002776,4289.742433000129,13.0
1778863521,131,,Aggregated,77.600000,0.000000,220,490,630,720,1000,1300,2000,2700,4100,4300,4300,13122,0,220.0,435.40012715615063,66.75021900002776,4289.742433000129,13.0
1778863522,131,,Aggregated,78.000000,0.000000,210,490,630,720,1000,1300,2000,2700,4100,4300,4300,13230,0,210.0,433.44808848208726,66.75021900002776,4289.742433000129,13.0
1778863523,130,,Aggregated,79.800000,0.000000,210,480,630,720,1000,1300,2000,2700,4100,4300,4300,13339,0,210.0,431.58894565889574,66.75021900002776,4289.742433000129,13.0
1778863524,129,,Aggregated,84.200000,0.000000,210,480,630,710,1000,1300,2000,2700,4100,4300,4300,13448,0,210.0,429.6905714028119,66.75021900002776,4289.742433000129,13.0
1778863525,129,,Aggregated,89.100000,0.000000,210,470,620,710,1000,1300,1900,2700,4100,4300,4300,13568,0,210.0,427.2862283559118,66.75021900002776,4289.742433000129,13.0
1778863526,128,,Aggregated,91.700000,0.000000,200,460,620,710,1000,1300,1900,2700,4100,4300,4300,13691,0,200.0,424.1823464606685,66.75021900002776,4289.742433000129,13.0
1778863527,127,,Aggregated,93.400000,0.000000,200,460,610,700,1000,1300,1900,2700,4100,4300,4300,13807,0,200.0,421.3304806758174,66.75021900002776,4289.742433000129,13.0
1778863528,126,,Aggregated,98.000000,0.000000,190,450,610,700,1000,1300,1900,2600,4100,4300,4300,13923,0,190.0,418.48166596100083,66.75021900002776,4289.742433000129,13.0
1778863529,126,,Aggregated,100.700000,0.000000,190,450,610,690,1000,1300,1900,2600,4100,4300,4300,14036,0,190.0,415.7836939026797,66.75021900002776,4289.742433000129,13.0
1778863530,125,,Aggregated,105.800000,0.000000,190,440,610,690,1000,1200,1900,2600,4100,4300,4300,14151,0,190.0,413.01734774546026,66.75021900002776,4289.742433000129,13.0
