Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778236171,40,,Aggregated,37.500000,0.000000,69,71,74,82,140,300,600,1200,3200,3200,3200,2791,0,69,118.15579718489568,65.36484500065853,3246.179954998297,13.0
1778236172,40,,Aggregated,38.100000,0.000000,69,71,73,81,140,290,600,1200,3200,3200,3200,2827,0,69,117.54594242768029,65.36484500065853,3246.179954998297,13.0
1778236173,40,,Aggregated,38.400000,0.000000,69,71,73,80,140,290,590,1200,3200,3200,3200,2865,0,69,116.92061557942326,65.36484500065853,3246.179954998297,13.0
1778236174,40,,Aggregated,38.300000,0.000000,69,71,73,80,140,290,590,1200,3200,3200,3200,2900,0,69,116.38590120312003,65.36484500065853,3246.179954998297,13.0
1778236175,40,,Aggregated,37.500000,0.000000,69,71,74,79,140,280,590,1100,3200,3200,3200,2940,0,69,115.77398414695487,65.36484500065853,3246.179954998297,13.0
1778236176,40,,Aggregated,37.200000,0.000000,69,71,73,79,130,280,570,1100,3200,3200,3200,2977,0,69,115.21543810078872,65.36484500065853,3246.179954998297,13.0
1778236177,40,,Aggregated,37.100000,0.000000,69,71,74,79,130,270,560,1000,3200,3200,3200,3016,0,69,114.74224373377047,65.36484500065853,3246.179954998297,13.0
1778236178,40,,Aggregated,36.700000,0.000000,69,71,74,78,130,270,560,1000,3200,3200,3200,3055,0,69,114.1833356939614,65.36484500065853,3246.179954998297,13.0
1778236179,40,,Aggregated,36.900000,0.000000,69,71,74,78,130,270,560,1000,3200,3200,3200,3094,0,69,113.63720589239212,65.36484500065853,3246.179954998297,13.0
1778236180,40,,Aggregated,36.900000,0.000000,69,71,74,78,130,270,560,910,3200,3200,3200,3133,0,69,113.10521571690535,65.36484500065853,3246.179954998297,13.0
1778236181,40,,Aggregated,36.900000,0.000000,69,71,74,77,130,270,550,910,3200,3200,3200,3170,0,69,112.61513031737123,65.36484500065853,3246.179954998297,13.0
1778236182,40,,Aggregated,36.800000,0.000000,69,71,74,77,130,260,550,890,3200,3200,3200,3208,0,69,112.12443405176707,65.36484500065853,3246.179954998297,13.0
1778236183,40,,Aggregated,36.900000,0.000000,69,71,74,77,120,260,550,890,3200,3200,3200,3246,0,69,111.6508630126516,65.36484500065853,3246.179954998297,13.0
1778236184,40,,Aggregated,37.200000,0.000000,69,71,74,77,120,260,550,890,3200,3200,3200,3284,0,69,111.19306289679433,65.36484500065853,3246.179954998297,13.0
1778236185,40,,Aggregated,37.900000,0.000000,69,71,74,76,120,260,540,880,3200,3200,3200,3320,0,69,110.75207143285397,65.36484500065853,3246.179954998297,13.0
1778236186,40,,Aggregated,38.000000,0.000000,69,71,74,76,120,250,540,880,3200,3200,3200,3351,0,69,110.37835619011474,65.36484500065853,3246.179954998297,13.0
1778236187,40,,Aggregated,38.100000,0.000000,69,71,74,76,120,250,540,880,3200,3200,3200,3387,0,69,109.96756821171321,65.36484500065853,3246.179954998297,13.0
1778236188,40,,Aggregated,38.000000,0.000000,69,72,74,76,120,250,520,870,3200,3200,3200,3422,0,69,109.60302816892748,65.36484500065853,3246.179954998297,13.0
1778236189,40,,Aggregated,37.700000,0.000000,69,72,74,77,120,250,520,870,3200,3200,3200,3460,0,69,109.83973725117609,65.36484500065853,3246.179954998297,13.0
1778236190,40,,Aggregated,37.400000,0.000000,69,72,74,77,130,260,540,870,3200,3200,3200,3476,0,69,110.6986333176259,65.36484500065853,3246.179954998297,13.0
1778236191,40,,Aggregated,36.900000,0.000000,69,72,74,78,140,290,670,1300,3200,3200,3200,3512,0,69,117.45264093111123,65.36484500065853,3246.179954998297,13.0
1778236192,40,,Aggregated,36.600000,0.000000,69,72,74,79,140,300,690,1300,3200,3200,3200,3528,0,69,118.75108917320527,65.36484500065853,3246.179954998297,13.0
1778236193,40,,Aggregated,34.300000,0.000000,69,72,75,79,150,320,810,1300,3200,3200,3200,3546,0,69,122.13579161084917,65.36484500065853,3246.179954998297,13.0
1778236194,40,,Aggregated,34.000000,0.000000,69,72,75,82,150,360,930,1500,3200,3200,3200,3578,0,69,128.01942632338492,65.36484500065853,3246.179954998297,13.0
1778236195,40,,Aggregated,31.800000,0.000000,69,72,75,84,160,370,960,1500,3200,3200,3200,3616,0,69,129.91315731058432,65.36484500065853,3246.179954998297,13.0
1778236196,40,,Aggregated,30.000000,0.000000,69,72,75,85,150,360,960,1500,3200,3200,3200,3653,0,69,129.4059740301337,65.36484500065853,3246.179954998297,13.0
1778236197,40,,Aggregated,29.200000,0.000000,69,72,75,84,150,350,960,1500,3200,3200,3200,3689,0,69,128.82918085418348,65.36484500065853,3246.179954998297,13.0
1778236199,40,,Aggregated,29.600000,0.000000,69,72,75,84,150,350,960,1500,3200,3200,3200,3727,0,69,128.2149061459838,65.36484500065853,3246.179954998297,13.0
1778236200,40,,Aggregated,29.600000,0.000000,69,72,75,83,150,350,940,1500,3200,3200,3200,3763,0,69,127.63970145869779,65.36484500065853,3246.179954998297,13.0
1778236201,40,,Aggregated,29.800000,0.000000,69,72,75,82,150,340,930,1500,3200,3200,3200,3801,0,69,127.04803963195936,65.36484500065853,3246.179954998297,13.0
1778236202,40,,Aggregated,30.200000,0.000000,69,72,75,82,150,340,930,1500,3200,3200,3200,3840,0,69,126.450891098978,65.36484500065853,3246.179954998297,13.0
1778236203,40,,Aggregated,32.500000,0.000000,69,72,75,81,140,340,910,1500,3200,3200,3200,3879,0,69,125.87372232484337,65.36484500065853,3246.179954998297,13.0
1778236204,40,,Aggregated,32.700000,0.000000,69,72,74,80,140,340,910,1500,3200,3200,3200,3917,0,69,125.32182214476933,65.36484500065853,3246.179954998297,13.0
1778236205,40,,Aggregated,34.900000,0.000000,69,72,74,80,140,320,890,1500,3200,3200,3200,3955,0,69,124.7733003299772,65.36484500065853,3246.179954998297,13.0
1778236206,40,,Aggregated,36.800000,0.000000,69,72,74,79,140,320,890,1500,3200,3200,3200,3991,0,69,124.26672472038656,65.36484500065853,3246.179954998297,13.0
1778236207,40,,Aggregated,37.500000,0.000000,69,72,74,79,140,320,890,1500,3100,3200,3200,4029,0,69,123.73802240458285,65.36484500065853,3246.179954998297,13.0
1778236208,40,,Aggregated,37.300000,0.000000,69,71,74,78,140,320,880,1500,3100,3200,3200,4066,0,69,123.23843051427885,65.36484500065853,3246.179954998297,13.0
1778236209,40,,Aggregated,37.500000,0.000000,69,71,74,78,140,310,880,1500,3100,3200,3200,4103,0,69,122.7445445898273,65.36484500065853,3246.179954998297,13.0
1778236210,40,,Aggregated,37.600000,0.000000,69,71,74,78,130,310,880,1500,3100,3200,3200,4140,0,69,122.26102338359217,65.36484500065853,3246.179954998297,13.0
1778236211,40,,Aggregated,37.500000,0.000000,69,71,74,77,130,310,870,1500,3100,3200,3200,4178,0,69,121.77370078556088,65.36484500065853,3246.179954998297,13.0
1778236212,40,,Aggregated,37.600000,0.000000,69,71,74,77,130,310,860,1500,3100,3200,3200,4216,0,69,121.29309538877335,65.36484500065853,3246.179954998297,13.0
1778236213,40,,Aggregated,37.500000,0.000000,69,71,74,77,130,300,860,1500,3100,3200,3200,4253,0,69,120.83281586951985,65.36484500065853,3246.179954998297,13.0
1778236214,40,,Aggregated,37.300000,0.000000,69,71,74,77,130,300,860,1500,3100,3200,3200,4289,0,69,120.39476386385375,65.36484500065853,3246.179954998297,13.0
